categories,id_event,latitude,longitude,timeslot,position_count,cell,activity
Installazioni,928,45.4507024,9.1579861,2,199,9444032,5270
Arredo,576,45.4507024,9.1579861,2,199,9444032,5270
"Architettura,Arredo,Moda",1270,45.4507024,9.1579861,2,199,9444032,5270
Altro,1429,45.4507024,9.1579861,2,199,9444032,5270
,1599,45.4507024,9.1579861,2,199,9444032,5270
Arredo,625,45.4507024,9.1579861,2,199,9444032,5270
"Altro,Arte,Party,Product Design",1042,45.49436,9.1866602,2,38,9193869,16219
"Altro,Arte,Party,Product Design",1042,45.49436,9.1866602,3,57,9193869,11004
"Arredo,Materiali speciali,Party",1069,45.46863,9.2042,3,25,9343988,16685
"Arredo,Arte,Cucina,Moda,Food & beverage,Gioielli,Party",892,45.4803653,9.1874776,3,218,9279646,54114
"Altro,Tecnologia",816,45.4793654,9.1869845,3,266,9279646,54114
"Arredo,Arte,Cucina,Moda,Food & beverage,Gioielli,Party",892,45.4803653,9.1874776,2,430,9279646,50075
"Altro,Tecnologia",816,45.4793654,9.1869845,2,462,9279646,50075
Arte,1217,45.456442,9.1688119,3,202,9415447,33234
Arte,1217,45.456442,9.1688119,1,139,9415447,17180
Arte,1217,45.456442,9.1688119,2,247,9415447,26315
"Gioielli,Product Design",609,45.4617604,9.1824403,1,247,9379715,54677
Product Design,1374,45.4617604,9.1824403,1,247,9379715,54677
"Arte,Materiali speciali,Product Design",1641,45.4617604,9.1824403,1,247,9379715,54677
"Altro,Arredo,Installazioni,Living,Product Design,Tecnologia",1129,45.4622644,9.183442,1,226,9379715,54677
"Arredo,Arte,Moda,Living,Materiali speciali,Party,Product Design",49,45.4627001,9.1832805,1,230,9379715,54677
"Altro,Arte,Food & beverage,Installazioni",1275,45.4626173,9.1834361,1,229,9379715,54677
"Gioielli,Product Design",609,45.4617604,9.1824403,2,374,9379715,87651
Product Design,1374,45.4617604,9.1824403,2,374,9379715,87651
"Arte,Materiali speciali,Product Design",1641,45.4617604,9.1824403,2,374,9379715,87651
"Altro,Arredo,Installazioni,Living,Product Design,Tecnologia",1129,45.4622644,9.183442,2,317,9379715,87651
"Arredo,Arte,Moda,Living,Materiali speciali,Party,Product Design",49,45.4627001,9.1832805,2,306,9379715,87651
"Altro,Arte,Food & beverage,Installazioni",1275,45.4626173,9.1834361,2,310,9379715,87651
"Gioielli,Product Design",609,45.4617604,9.1824403,3,138,9379715,69889
Product Design,1374,45.4617604,9.1824403,3,138,9379715,69889
"Arte,Materiali speciali,Product Design",1641,45.4617604,9.1824403,3,138,9379715,69889
"Altro,Arredo,Installazioni,Living,Product Design,Tecnologia",1129,45.4622644,9.183442,3,293,9379715,69889
"Arredo,Arte,Moda,Living,Materiali speciali,Party,Product Design",49,45.4627001,9.1832805,3,120,9379715,69889
"Altro,Arte,Food & beverage,Installazioni",1275,45.4626173,9.1834361,3,125,9379715,69889
"Altro,Arte,Gioielli",950,45.4748344,9.2076002,1,150,9308250,30311
"Altro,Arte,Gioielli",950,45.4748344,9.2076002,2,264,9308250,40988
"Altro,Arte,Gioielli",950,45.4748344,9.2076002,3,92,9308250,40821
"Architettura,Arredo,Bagno,Esterni,Installazioni,Living,Product Design",956,45.470036,9.1823429,0,1,9336827,5035
"Architettura,Arredo,Bagno,Esterni,Installazioni,Living,Product Design",956,45.470036,9.1823429,3,86,9336827,14747
"Arredo,Arte",536,45.470357,9.182224,3,96,9336827,14747
"Architettura,Arredo,Moda,Gioielli,Living,Product Design",808,45.470357,9.182224,3,96,9336827,14747
"Food & beverage,Party,Product Design",1128,45.4566875,9.1842856,0,0,9408308,8437
"Architettura,Arredo,Arte,Installazioni,Living,Product Design",899,45.47319,9.19001,1,235,9315387,26903
"Arredo,Esterni,Living,Product Design",759,45.4734896,9.1895863,1,240,9315387,26903
"Altro,Architettura,Bagno,Grafica,Illuminazione,Living",815,45.4728743,9.1885136,1,726,9315387,26903
"Architettura,Arredo,Arte,Installazioni,Living,Product Design",899,45.47319,9.19001,2,214,9315387,44896
"Arredo,Esterni,Living,Product Design",759,45.4734896,9.1895863,2,421,9315387,44896
"Altro,Architettura,Bagno,Grafica,Illuminazione,Living",815,45.4728743,9.1885136,2,1323,9315387,44896
"Architettura,Arredo,Arte,Installazioni,Living,Product Design",899,45.47319,9.19001,3,185,9315387,38274
"Arredo,Esterni,Living,Product Design",759,45.4734896,9.1895863,3,241,9315387,38274
"Altro,Architettura,Bagno,Grafica,Illuminazione,Living",815,45.4728743,9.1885136,3,584,9315387,38274
"Arredo,Arte,Party,Product Design",1271,45.4733569,9.1949261,3,45,9315390,22045
"Food & beverage,Product Design",1588,45.4733569,9.1949261,3,45,9315390,22045
"Illuminazione,Living",929,45.4729769,9.1949606,3,53,9315390,22045
"Arredo,Arte,Moda,Illuminazione,Living,Materiali speciali,Product Design",1284,45.4740772,9.1951255,3,26,9315390,22045
"Architettura,Arredo,Esterni,Installazioni,Product Design",1407,45.473602,9.195083,3,37,9315390,22045
"Arredo,Cucina,Food & beverage,Party,Product Design",1412,45.473615,9.1950837,3,37,9315390,22045
"Arredo,Arte,Party,Product Design",1271,45.4733569,9.1949261,1,79,9315390,23406
"Food & beverage,Product Design",1588,45.4733569,9.1949261,1,79,9315390,23406
"Illuminazione,Living",929,45.4729769,9.1949606,1,71,9315390,23406
"Arredo,Arte,Moda,Illuminazione,Living,Materiali speciali,Product Design",1284,45.4740772,9.1951255,1,79,9315390,23406
"Architettura,Arredo,Esterni,Installazioni,Product Design",1407,45.473602,9.195083,1,80,9315390,23406
"Arredo,Cucina,Food & beverage,Party,Product Design",1412,45.473615,9.1950837,1,81,9315390,23406
"Arredo,Arte,Party,Product Design",1271,45.4733569,9.1949261,2,182,9315390,33944
"Food & beverage,Product Design",1588,45.4733569,9.1949261,2,182,9315390,33944
"Illuminazione,Living",929,45.4729769,9.1949606,2,185,9315390,33944
"Arredo,Arte,Moda,Illuminazione,Living,Materiali speciali,Product Design",1284,45.4740772,9.1951255,2,132,9315390,33944
"Architettura,Arredo,Esterni,Installazioni,Product Design",1407,45.473602,9.195083,2,169,9315390,33944
"Arredo,Cucina,Food & beverage,Party,Product Design",1412,45.473615,9.1950837,2,169,9315390,33944
Illuminazione,1496,45.45488,9.19896,1,58,9422613,18813
Illuminazione,1496,45.45488,9.19896,2,50,9422613,21621
Illuminazione,1496,45.45488,9.19896,3,37,9422613,18647
"Architettura,Arredo,Arte,Bagno,Cucina,Living,Materiali speciali,Product Design",1606,45.45772,9.20723,1,63,9408322,13275
"Architettura,Arredo,Arte,Bagno,Cucina,Living,Materiali speciali,Product Design",1606,45.45772,9.20723,2,39,9408322,16203
"Architettura,Arredo,Arte,Bagno,Cucina,Living,Materiali speciali,Product Design",1606,45.45772,9.20723,3,21,9408322,14260
"Arte,Installazioni",1095,45.4795229,9.2426978,2,54,9279679,11782
"Arte,Installazioni",1095,45.4795229,9.2426978,3,9,9279679,9380
"Arte,Installazioni",1095,45.4795229,9.2426978,0,0,9279679,4039
"Arte,Installazioni",1095,45.4795229,9.2426978,1,9,9279679,8535
"Architettura,Arredo,Cucina,Moda,Product Design",248,45.4715179,9.1907218,1,121,9329684,24584
"Architettura,Cucina,Moda,Product Design",734,45.4715179,9.1907218,1,121,9329684,24584
"Architettura,Arredo,Cucina,Moda,Product Design",248,45.4715179,9.1907218,2,311,9329684,46323
"Architettura,Cucina,Moda,Product Design",734,45.4715179,9.1907218,2,311,9329684,46323
"Architettura,Arredo,Cucina,Moda,Product Design",248,45.4715179,9.1907218,3,45,9329684,27382
"Architettura,Cucina,Moda,Product Design",734,45.4715179,9.1907218,3,45,9329684,27382
Product Design,645,45.4717874,9.1956323,1,45,9322539,19687
"Arredo,Arte,Moda,Product Design",984,45.4726682,9.1957337,1,63,9322539,19687
"Living,Product Design",622,45.4727586,9.1964477,1,45,9322539,19687
Product Design,645,45.4717874,9.1956323,2,154,9322539,31776
"Arredo,Arte,Moda,Product Design",984,45.4726682,9.1957337,2,155,9322539,31776
"Living,Product Design",622,45.4727586,9.1964477,2,110,9322539,31776
"Altro,Arredo,Installazioni,Living,Product Design,Tecnologia",1129,45.4622644,9.183442,0,0,9379715,28738
"Arredo,Gioielli,Living",1469,45.4700153,9.1948774,0,1,9336834,12101
,642,45.4700004,9.1970196,1,52,9336836,27739
"Architettura,Arredo,Arte,Materiali speciali,Product Design",1312,45.4691986,9.198422,1,113,9336836,27739
,642,45.4700004,9.1970196,2,71,9336836,48570
"Architettura,Arredo,Arte,Materiali speciali,Product Design",1312,45.4691986,9.198422,2,307,9336836,48570
,642,45.4700004,9.1970196,3,29,9336836,29039
"Architettura,Arredo,Arte,Materiali speciali,Product Design",1312,45.4691986,9.198422,3,58,9336836,29039
"Arredo,Arte,Installazioni",537,45.4580971,9.1789338,1,125,9401157,47777
"Arredo,Arte,Installazioni",537,45.4580971,9.1789338,2,91,9401157,72587
"Arredo,Arte,Installazioni",537,45.4580971,9.1789338,3,41,9401157,64829
"Food & beverage,Party",34,45.4580652,9.179615,3,68,9401157,64829
"Altro,Arredo",58,45.4953034,9.1750311,1,22,9193862,2708
"Altro,Arredo",58,45.4953034,9.1750311,2,41,9193862,3272
"Altro,Arredo",58,45.4953034,9.1750311,3,8,9193862,2669
"Arredo,Arte,Moda,Gioielli,Materiali speciali,Product Design",1608,45.4510205,9.2035493,2,89,9444060,24157
"Arredo,Arte,Moda,Gioielli,Materiali speciali,Product Design",1608,45.4510205,9.2035493,3,63,9444060,25304
"Arredo,Grafica,Installazioni,Product Design",678,45.490243,9.222546,3,115,9222483,8967
"Architettura,Arredo,Arte,Conferenze, workshop,Food & beverage,Grafica,Installazioni,Party",26,45.4615371,9.1746068,1,123,9386858,22434
"Architettura,Arredo,Arte,Conferenze, workshop,Food & beverage,Grafica,Installazioni,Party",26,45.4615371,9.1746068,2,346,9386858,32904
"Architettura,Arredo,Arte,Conferenze, workshop,Food & beverage,Grafica,Installazioni,Party",26,45.4615371,9.1746068,3,36,9386858,20326
"Arredo,Bagno,Cucina,Living,Product Design",27,45.4773522,9.1486322,3,12,9293919,5957
"Installazioni,Party",65,45.4689101,9.1981491,1,126,9343984,29673
"Architettura,Arredo,Food & beverage,Illuminazione,Living,Party,Product Design",1420,45.4690843,9.1979178,1,109,9343984,29673
"Installazioni,Party",65,45.4689101,9.1981491,2,302,9343984,54607
"Architettura,Arredo,Food & beverage,Illuminazione,Living,Party,Product Design",1420,45.4690843,9.1979178,2,235,9343984,54607
"Installazioni,Party",65,45.4689101,9.1981491,3,57,9343984,31488
"Architettura,Arredo,Food & beverage,Illuminazione,Living,Party,Product Design",1420,45.4690843,9.1979178,3,47,9343984,31488
"Architettura,Bagno,Product Design",38,45.4525006,9.2090347,1,72,9436915,7996
"Architettura,Arredo,Bagno,Product Design",1398,45.4525006,9.2090347,1,72,9436915,7996
"Architettura,Bagno,Product Design",38,45.4525006,9.2090347,2,93,9436915,9910
"Architettura,Arredo,Bagno,Product Design",1398,45.4525006,9.2090347,2,93,9436915,9910
"Architettura,Bagno,Product Design",38,45.4525006,9.2090347,3,24,9436915,9149
"Architettura,Arredo,Bagno,Product Design",1398,45.4525006,9.2090347,3,24,9436915,9149
"Arte,Moda,Party",41,45.4581104,9.1858156,3,100,9401161,18674
"Esterni,Living,Product Design",45,45.4696061,9.18812,1,228,9336830,23263
"Architettura,Arredo,Esterni,Living,Product Design",749,45.469803,9.18716,1,237,9336830,23263
"Altro,Architettura,Arredo,Living,Product Design",750,45.4692504,9.1868595,1,256,9336830,23263
"Arredo,Bagno,Illuminazione,Living,Product Design",780,45.4693438,9.1882173,1,241,9336830,23263
"Architettura,Living,Product Design,Tecnologia",701,45.47029,9.18781,1,219,9336830,23263
"Esterni,Living,Product Design",45,45.4696061,9.18812,2,436,9336830,48170
"Architettura,Arredo,Esterni,Living,Product Design",749,45.469803,9.18716,2,470,9336830,48170
"Altro,Architettura,Arredo,Living,Product Design",750,45.4692504,9.1868595,2,596,9336830,48170
"Arredo,Bagno,Illuminazione,Living,Product Design",780,45.4693438,9.1882173,2,461,9336830,48170
"Architettura,Living,Product Design,Tecnologia",701,45.47029,9.18781,2,530,9336830,48170
"Arte,Grafica",46,45.4524451,9.1483884,3,29,9436878,16245
"Arte,Grafica",1376,45.4524451,9.1483884,3,29,9436878,16245
"Arte,Grafica",46,45.4524451,9.1483884,1,43,9436878,13102
"Arte,Grafica",1376,45.4524451,9.1483884,1,43,9436878,13102
"Arte,Grafica",46,45.4524451,9.1483884,2,19,9436878,15960
"Arte,Grafica",1376,45.4524451,9.1483884,2,19,9436878,15960
"Arte,Grafica",1376,45.4524451,9.1483884,0,5,9436878,8792
"Altro,Arredo",56,45.4552199,9.195673,1,98,9422611,17645
"Altro,Arredo",56,45.4552199,9.195673,2,273,9422611,20865
"Architettura,Arredo,Arte,Installazioni,Product Design",939,45.4544971,9.1958505,2,286,9422611,20865
"Altro,Arredo",56,45.4552199,9.195673,3,20,9422611,17271
"Architettura,Arredo,Arte,Installazioni,Product Design",939,45.4544971,9.1958505,3,10,9422611,17271
"Architettura,Arredo,Arte,Food & beverage,Illuminazione,Party,Product Design",48,45.4630186,9.196327,2,197,9372575,52721
"Arredo,Arte,Bagno,Cucina,Living,Materiali speciali,Product Design",602,45.4636378,9.1960243,2,216,9372575,52721
"Architettura,Arredo,Arte,Food & beverage,Illuminazione,Party,Product Design",48,45.4630186,9.196327,3,98,9372575,30927
"Arredo,Arte,Bagno,Cucina,Living,Materiali speciali,Product Design",602,45.4636378,9.1960243,3,121,9372575,30927
Arredo,91,45.4703568,9.183691,1,341,9336828,25508
"Altro,Architettura,Grafica,Living,Product Design,Tecnologia",723,45.4697074,9.1843046,1,366,9336828,25508
"Altro,Arredo",720,45.4696002,9.1835282,1,395,9336828,25508
"Arredo,Product Design",729,45.4695652,9.1845089,1,353,9336828,25508
"Architettura,Arredo,Living,Product Design",772,45.4701728,9.1848165,1,341,9336828,25508
"Architettura,Arredo,Product Design",782,45.4702375,9.1850016,1,344,9336828,25508
"Altro,Arredo,Arte,Materiali speciali,Product Design",702,45.4696002,9.1835282,1,395,9336828,25508
Arredo,91,45.4703568,9.183691,2,814,9336828,47240
"Altro,Architettura,Grafica,Living,Product Design,Tecnologia",723,45.4697074,9.1843046,2,850,9336828,47240
"Altro,Arredo",720,45.4696002,9.1835282,2,739,9336828,47240
"Arredo,Product Design",729,45.4695652,9.1845089,2,822,9336828,47240
"Architettura,Arredo,Living,Product Design",772,45.4701728,9.1848165,2,707,9336828,47240
"Architettura,Arredo,Product Design",782,45.4702375,9.1850016,2,706,9336828,47240
"Altro,Arredo,Arte,Materiali speciali,Product Design",702,45.4696002,9.1835282,2,739,9336828,47240
Arredo,91,45.4703568,9.183691,3,355,9336828,32085
"Altro,Architettura,Grafica,Living,Product Design,Tecnologia",723,45.4697074,9.1843046,3,249,9336828,32085
"Altro,Arredo",720,45.4696002,9.1835282,3,219,9336828,32085
"Arredo,Product Design",729,45.4695652,9.1845089,3,227,9336828,32085
"Architettura,Arredo,Living,Product Design",772,45.4701728,9.1848165,3,394,9336828,32085
"Architettura,Arredo,Product Design",782,45.4702375,9.1850016,3,449,9336828,32085
"Altro,Arredo,Arte,Materiali speciali,Product Design",702,45.4696002,9.1835282,3,219,9336828,32085
Arredo,1276,45.4601863,9.1888088,1,152,9394015,27975
Arredo,1276,45.4601863,9.1888088,2,430,9394015,43116
Arredo,1276,45.4601863,9.1888088,3,84,9394015,24113
"Architettura,Arredo,Arte,Food & beverage,Illuminazione,Installazioni,Materiali speciali",59,45.462405,9.221707,2,17,9379738,5041
"Architettura,Arredo,Arte,Food & beverage,Illuminazione,Installazioni,Materiali speciali",59,45.462405,9.221707,3,21,9379738,4314
"Moda,Installazioni,Party",53,45.5011511,9.1380724,3,17,9158100,2118
"Arredo,Arte,Installazioni",60,45.4690942,9.1828492,1,355,9343975,22994
"Architettura,Arredo,Installazioni,Product Design",61,45.4690942,9.1828492,1,355,9343975,22994
"Arredo,Arte,Installazioni",60,45.4690942,9.1828492,2,554,9343975,38783
"Architettura,Arredo,Installazioni,Product Design",61,45.4690942,9.1828492,2,554,9343975,38783
"Arredo,Arte,Installazioni",60,45.4690942,9.1828492,3,141,9343975,20282
"Architettura,Arredo,Installazioni,Product Design",61,45.4690942,9.1828492,3,141,9343975,20282
"Architettura,Arredo,Installazioni,Product Design",61,45.4690942,9.1828492,0,7,9343975,5815
"Arte,Installazioni",66,45.4823348,9.1762564,1,22,9265343,16072
"Arte,Installazioni",66,45.4823348,9.1762564,2,87,9265343,26641
"Arredo,Esterni",68,45.460411,9.1646112,1,49,9386852,7536
"Arredo,Esterni",68,45.460411,9.1646112,2,19,9386852,9920
"Arredo,Esterni",68,45.460411,9.1646112,3,16,9386852,8303
"Arredo,Product Design",76,45.45342,9.1648,0,27,9429740,6635
"Arredo,Product Design",76,45.45342,9.1648,1,465,9429740,10460
"Arte,Moda,Food & beverage,Party",989,45.4537331,9.1640107,1,264,9429740,10460
"Moda,Materiali speciali,Product Design,Tecnologia",1484,45.4537331,9.1640107,1,264,9429740,10460
Product Design,1004,45.45342,9.1648,1,465,9429740,10460
"Arredo,Product Design",76,45.45342,9.1648,2,1245,9429740,21001
"Arte,Moda,Food & beverage,Party",989,45.4537331,9.1640107,2,741,9429740,21001
"Moda,Materiali speciali,Product Design,Tecnologia",1484,45.4537331,9.1640107,2,741,9429740,21001
Product Design,1004,45.45342,9.1648,2,1245,9429740,21001
"Arredo,Product Design",76,45.45342,9.1648,3,608,9429740,19045
"Arte,Moda,Food & beverage,Party",989,45.4537331,9.1640107,3,368,9429740,19045
"Moda,Materiali speciali,Product Design,Tecnologia",1484,45.4537331,9.1640107,3,368,9429740,19045
Product Design,1004,45.45342,9.1648,3,608,9429740,19045
"Architettura,Arte,Esterni",81,45.441546,9.1758337,2,32,9501227,5788
"Architettura,Arte,Esterni",81,45.441546,9.1758337,1,30,9501227,5065
"Architettura,Arte,Esterni",81,45.441546,9.1758337,3,15,9501227,5717
Product Design,85,45.4547624,9.1783167,1,18,9422600,8915
Product Design,85,45.4547624,9.1783167,2,48,9422600,13105
Product Design,85,45.4547624,9.1783167,3,62,9422600,14657
"Arredo,Moda,Giochi, giocattoli,Gioielli,Grafica,Illuminazione,Installazioni,Product Design",86,45.5041888,9.1668995,1,135,9136674,2228
"Arredo,Moda,Giochi, giocattoli,Gioielli,Grafica,Illuminazione,Installazioni,Product Design",86,45.5041888,9.1668995,2,58,9136674,2530
"Arredo,Moda,Giochi, giocattoli,Gioielli,Grafica,Illuminazione,Installazioni,Product Design",86,45.5041888,9.1668995,3,36,9136674,2518
"Arredo,Arte,Installazioni",88,45.4822096,9.1817989,3,81,9265347,23343
"Arredo,Arte",1037,45.4827626,9.1833932,3,38,9265347,23343
"Arredo,Living,Product Design",804,45.4827626,9.1833932,3,38,9265347,23343
"Arredo,Arte,Installazioni",88,45.4822096,9.1817989,1,98,9265347,17768
"Arredo,Arte",1037,45.4827626,9.1833932,1,205,9265347,17768
"Arredo,Living,Product Design",804,45.4827626,9.1833932,1,205,9265347,17768
"Arredo,Arte,Installazioni",88,45.4822096,9.1817989,2,94,9265347,27431
"Arredo,Arte",1037,45.4827626,9.1833932,2,252,9265347,27431
"Arredo,Living,Product Design",804,45.4827626,9.1833932,2,252,9265347,27431
Gioielli,90,45.4686382,9.1915023,1,180,9343980,31245
"Arredo,Living,Product Design",1052,45.4682283,9.1917103,1,164,9343980,31245
"Arredo,Product Design",686,45.4686382,9.1915023,1,180,9343980,31245
Gioielli,90,45.4686382,9.1915023,2,327,9343980,57466
"Arredo,Living,Product Design",1052,45.4682283,9.1917103,2,362,9343980,57466
"Arredo,Product Design",686,45.4686382,9.1915023,2,327,9343980,57466
Gioielli,90,45.4686382,9.1915023,3,43,9343980,29124
"Arredo,Living,Product Design",1052,45.4682283,9.1917103,3,50,9343980,29124
"Arredo,Product Design",686,45.4686382,9.1915023,3,43,9343980,29124
"Arte,Installazioni",854,45.4563494,9.166797,2,122,9415446,29291
"Arte,Installazioni",854,45.4563494,9.166797,3,192,9415446,36408
"Arte,Installazioni",854,45.4563494,9.166797,1,69,9415446,19309
"Arte,Food & beverage,Installazioni",563,45.4612081,9.1894439,1,127,9386867,28879
"Arte,Food & beverage,Installazioni",563,45.4612081,9.1894439,2,272,9386867,51535
"Arte,Food & beverage,Installazioni",563,45.4612081,9.1894439,3,113,9386867,28515
"Bagno,Cucina,Moda,Food & beverage,Giochi, giocattoli,Installazioni,Party,Product Design",244,45.4711537,9.1935898,0,0,9329686,14259
